| hostname | job_id  | fail_time           | category | reason | description                      | text                                                                                                                                  | jf_id   |
| titan    | 2224753 | 2015-01-18 02:30:55 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741088 |
| titan    | 2224753 | 2015-01-18 02:30:55 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741091 |
| titan    | 2224753 | 2015-01-18 02:30:55 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741094 |
| titan    | 2224753 | 2015-01-18 02:30:55 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741097 |
| titan    | 2224753 | 2015-01-18 02:30:55 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741100 |
| titan    | 2224753 | 2015-01-18 02:30:55 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741103 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741106 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741109 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741112 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741115 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741118 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741121 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741124 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741127 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741130 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741133 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741136 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741139 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741142 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741145 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741148 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741151 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741154 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741157 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741160 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741163 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741166 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741169 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741172 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741175 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741178 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741181 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741184 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741187 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741190 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741193 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741196 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741199 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741202 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 13 Graphics Engine Exception|  741205 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741208 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741211 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741214 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741217 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741220 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741223 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741226 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741229 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741232 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741235 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741238 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741241 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741244 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741247 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741250 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741253 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741256 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741259 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741262 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741265 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741268 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741271 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741274 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741277 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741280 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741283 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741286 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741289 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741292 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741295 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|  741298 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 13 Graphics Engine Exception|  741301 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741304 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741307 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741310 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741313 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741316 |
| titan    | 2224753 | 2015-01-18 02:32:53 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741319 |
| titan    | 2224753 | 2015-01-18 02:34:51 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 13 Graphics Engine Exception|  741322 |
| titan    | 2224753 | 2015-01-18 02:34:51 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741325 |
| titan    | 2224753 | 2015-01-18 02:34:51 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741328 |
| titan    | 2224753 | 2015-01-18 02:34:51 | software | user   | GPU XID                          | Node c9-2c2s1n2 GPU Xid 31 GPU memory page fault|  741331 |
| titan    | 2224753 | 2015-01-18 02:36:52 | software | system | GPU XID                          | Node c9-2c2s1n2 GPU Xid 13 Graphics Engine Exception|  741334 |
